tick,event,species,entity_id,x,y,detail
0,hunt_start,Sectid,13,404,4,25,7,target:Frog:326
0,hunt_start,Sectid,14,402,6,28,4,target:Frog:326
0,hunt_start,Sectid,23,134,4,99,6,target:Frog:340
0,hunt_start,Sectid,36,379,6,445,8,target:Lizard:456
0,hunt_start,Sectid,39,377,9,445,5,target:Lizard:456
0,hunt_start,Sectid,41,306,5,402,9,target:Parrot:696
0,hunt_start,Sectid,44,301,2,404,0,target:Parrot:696
0,hunt_start,Sectid,47,93,7,185,4,target:Lizard:491
0,hunt_start,Sectid,48,88,6,181,8,target:Lizard:491
0,hunt_start,Wolf,860,264,8,172,0,target:Elk:427
0,hunt_start,Wolf,870,127,4,196,4,target:Shroomer:756
0,hunt_start,Fox,884,347,5,392,5,target:Monkey:673
0,hunt_start,Fox,886,439,5,128,5,target:Penguin:542
0,hunt_start,Fox,894,447,5,61,5,target:Sectid:33
0,hunt_start,Fox,895,476,5,31,5,target:Monkey:661
0,hunt_start,Crocodile,899,221,5,57,5,target:Elk:436
0,hunt_start,Boar,913,332,1,25,1,target:Deer:92
0,hunt_start,Hawk,927,220,5,306,5,target:Penguin:577
0,hunt_start,Hawk,932,188,5,235,5,target:Parrot:679
0,hunt_start,Scorpion,940,27,5,73,5,target:Lizard:461
0,hunt_start,Snake,954,28,5,64,5,target:Lizard:489
0,reproduce,Deer,78,392,3,358,3,offspring:1
0,reproduce,Deer,79,393,8,358,2,offspring:1
0,reproduce,Deer,87,332,3,31,1,offspring:1
0,reproduce,Deer,92,335,5,30,0,offspring:1
0,reproduce,Deer,113,170,1,61,4,offspring:1
0,reproduce,Deer,128,448,7,12,5,offspring:1
0,reproduce,Deer,133,446,7,14,3,offspring:1
0,reproduce,Deer,135,256,5,434,5,offspring:1
0,reproduce,Deer,145,245,9,480,6,offspring:1
0,reproduce,Deer,151,292,0,103,7,offspring:1
0,reproduce,Rabbit,176,137,9,184,3,offspring:2
0,reproduce,Rabbit,182,412,2,207,3,offspring:2
0,reproduce,Rabbit,188,413,6,329,2,offspring:2
0,reproduce,Rabbit,194,184,5,54,5,offspring:2
0,reproduce,Rabbit,248,366,2,391,1,offspring:2
0,reproduce,Rabbit,251,244,5,233,5,offspring:2
0,reproduce,Rabbit,253,456,5,368,6,offspring:2
0,reproduce,Fish,265,222,4,11,4,offspring:2
0,reproduce,Fish,273,99,4,251,5,offspring:2
0,reproduce,Fish,274,96,3,251,4,offspring:2
0,reproduce,Fish,275,99,8,251,9,offspring:2
0,reproduce,Fish,284,4,5,442,5,offspring:2
0,reproduce,Fish,292,2,3,441,5,offspring:2
0,reproduce,Fish,294,94,3,442,7,offspring:2
0,reproduce,Fish,303,147,3,196,5,offspring:2
0,reproduce,Frog,329,75,6,453,9,offspring:2
0,reproduce,Frog,337,384,5,223,5,offspring:2
0,reproduce,Frog,341,486,5,53,5,offspring:2
0,reproduce,Frog,347,62,8,255,5,offspring:2
0,reproduce,Turtle,353,382,3,449,7,offspring:1
0,reproduce,Turtle,357,249,2,505,2,offspring:1
0,reproduce,Turtle,360,117,5,24,5,offspring:1
0,reproduce,Turtle,362,376,5,346,5,offspring:1
0,reproduce,Turtle,364,223,5,450,5,offspring:1
0,reproduce,Turtle,366,398,5,268,5,offspring:1
0,reproduce,Turtle,367,399,6,267,8,offspring:1
0,reproduce,Turtle,374,338,5,134,7,offspring:1
0,reproduce,Turtle,378,382,5,198,5,offspring:1
0,reproduce,Elk,398,510,5,236,4,offspring:1
0,reproduce,Elk,403,501,6,478,5,offspring:1
0,reproduce,Elk,406,500,0,477,8,offspring:1
0,reproduce,Elk,425,260,0,186,0,offspring:1
0,reproduce,Elk,431,221,1,284,0,offspring:1
0,reproduce,Elk,444,76,2,319,2,offspring:1
0,reproduce,Elk,454,247,0,140,7,offspring:1
0,reproduce,Lizard,455,381,5,443,5,offspring:2
0,reproduce,Lizard,472,188,5,447,5,offspring:2
0,reproduce,Lizard,480,4,6,103,4,offspring:2
0,reproduce,Lizard,485,473,5,477,5,offspring:2
0,reproduce,Lizard,487,289,5,120,5,offspring:2
0,reproduce,Lizard,492,92,8,188,8,offspring:2
0,reproduce,Lizard,497,327,5,31,5,offspring:2
0,reproduce,Camel,499,428,0,335,1,offspring:1
0,reproduce,Camel,501,430,0,337,4,offspring:1
0,reproduce,Camel,505,293,0,418,3,offspring:1
0,reproduce,Camel,508,265,5,5,2,offspring:1
0,reproduce,Camel,528,428,2,256,4,offspring:1
0,reproduce,Camel,531,428,7,257,7,offspring:1
0,reproduce,Camel,532,427,5,256,2,offspring:1
