tick,event,species,entity_id,x,y,detail
0,hunt_start,Sectid,14,8,0,286,3,target:Penguin:561
0,hunt_start,Sectid,47,359,5,34,8,target:Snake:948
0,hunt_start,Sectid,48,357,2,28,2,target:Snake:948
0,hunt_start,Sectid,50,358,5,31,4,target:Snake:948
0,hunt_start,Sectid,51,353,8,31,2,target:Snake:948
0,hunt_start,Sectid,59,388,0,494,8,target:Rabbit:189
0,hunt_start,Sectid,60,392,3,492,3,target:Rabbit:189
0,hunt_start,Wolf,862,140,4,448,5,target:Lizard:469
0,hunt_start,Wolf,867,482,3,180,5,target:Rabbit:168
0,hunt_start,Wolf,877,346,5,461,5,target:Shroomer:774
0,hunt_start,Fox,884,187,5,212,5,target:Lizard:496
0,hunt_start,Fox,891,421,5,445,5,target:Lizard:457
0,hunt_start,Fox,895,277,5,195,5,target:Frog:329
0,hunt_start,Boar,920,346,5,390,5,target:Tapir:715
0,hunt_start,Hawk,928,151,5,91,5,target:Sectid:43
0,hunt_start,Hawk,929,23,5,292,5,target:Penguin:562
0,hunt_start,Hawk,932,66,5,253,4,target:Frog:349
0,hunt_start,Hawk,936,302,5,62,5,target:Frog:337
0,hunt_start,Snake,948,355,5,32,5,target:Sectid:51
0,hunt_start,Polar Bear,957,504,5,257,5,target:Penguin:536
0,hunt_start,Arctic Fox,959,244,5,112,5,target:Rabbit:215
0,hunt_start,Arctic Fox,961,507,5,263,5,target:Penguin:538
0,hunt_start,Arctic Fox,962,134,5,93,5,target:Sectid:45
0,reproduce,Deer,99,110,3,28,1,offspring:1
0,reproduce,Deer,105,287,5,455,5,offspring:1
0,reproduce,Deer,112,339,5,38,5,offspring:1
0,reproduce,Deer,115,339,1,37,9,offspring:1
0,reproduce,Deer,116,337,8,36,5,offspring:1
0,reproduce,Deer,127,49,5,363,7,offspring:1
0,reproduce,Deer,149,325,9,380,7,offspring:1
0,reproduce,Deer,156,412,5,426,4,offspring:1
0,reproduce,Deer,164,301,5,499,5,offspring:1
