tick,total,Arctic Fox,Bear,Boar,Camel,Crocodile,Deer,Elk,Faeling,Fish,Fox,Frog,Hawk,Jaguar,Lizard,Monkey,Musk Ox,Parrot,Penguin,Polar Bear,Rabbit,Scorpion,Sectid,Shark,Shroomer,Snake,Tapir,Turtle,Wolf
3200,480,1,0,0,3,3,52,32,2,17,1,44,1,1,14,39,12,45,22,2,55,2,5,0,72,4,18,14,10
3300,486,1,0,0,3,3,53,33,2,17,1,44,1,1,14,39,12,48,22,2,55,2,5,0,72,4,19,14,10
3400,496,0,0,0,3,3,53,45,2,17,0,44,1,1,16,39,12,48,22,2,55,2,3,0,72,4,19,14,10
3500,498,0,0,0,3,3,54,45,2,17,0,44,1,1,16,39,14,49,21,2,55,2,2,0,72,4,19,14,10
3600,502,0,0,0,3,3,57,46,2,17,0,44,1,1,16,39,14,49,21,2,55,2,2,0,72,4,19,14,10
3700,524,0,0,0,3,3,59,47,2,17,0,44,1,1,16,44,16,50,30,2,55,2,1,0,75,4,19,14,10
3800,522,0,0,0,3,3,60,47,2,17,0,44,1,1,16,45,16,50,29,2,55,2,1,0,73,4,20,14,8
3900,523,0,0,0,3,3,61,47,2,17,0,44,1,1,16,45,16,50,27,2,56,2,1,0,73,4,21,14,8
4000,523,0,0,0,3,3,62,47,2,17,0,44,1,1,16,45,16,50,27,2,56,2,1,0,73,4,21,14,7
4100,538,0,0,0,3,3,65,47,2,17,0,44,1,1,16,45,16,51,27,2,66,2,1,0,73,4,22,14,7
4200,550,0,0,0,3,3,66,52,2,17,0,44,1,1,20,44,16,51,27,2,66,2,1,0,74,4,23,15,7
4300,563,0,0,0,3,3,73,52,2,17,0,44,1,1,20,49,16,51,27,2,66,2,1,0,74,4,24,16,6
4400,568,0,0,0,3,3,75,52,2,17,0,44,1,1,20,49,16,53,27,2,65,2,1,0,76,4,24,16,6
4500,583,0,0,0,3,3,77,52,2,17,0,44,1,1,26,50,16,60,27,2,65,2,0,0,76,4,24,16,6
4600,584,0,0,0,3,3,77,52,2,17,0,44,0,1,26,50,17,61,27,2,65,2,0,0,76,4,24,16,6
4700,589,0,0,0,3,3,79,52,2,17,0,44,0,1,26,50,17,61,27,2,64,2,0,0,79,4,25,16,6
4800,591,0,0,0,3,3,79,52,2,17,0,44,0,1,26,50,18,61,27,2,64,2,0,0,79,4,27,16,5
4900,597,0,0,0,3,3,80,52,2,17,0,44,0,1,26,51,18,62,27,2,66,0,0,0,80,4,29,16,5
5000,603,0,0,0,3,3,81,57,2,17,0,44,0,1,26,52,17,62,26,2,66,0,0,0,81,4,29,16,5
5100,607,0,0,0,3,3,82,58,2,17,0,44,0,1,26,52,17,64,26,2,66,0,0,0,80,4,29,18,4
5200,610,0,0,0,3,3,82,58,2,17,0,44,0,1,26,52,17,65,26,2,66,0,0,0,82,4,29,18,4
5300,615,0,0,0,3,3,85,58,2,17,0,44,0,1,26,52,17,67,26,2,66,0,0,0,82,4,29,18,4
5400,621,0,0,0,3,3,89,58,2,17,0,44,0,1,26,52,17,69,26,2,66,0,0,0,82,4,29,18,4
5500,629,0,0,0,3,3,89,58,2,17,0,44,0,1,26,52,17,74,25,2,68,0,0,0,82,4,31,18,4
5600,636,0,0,0,3,3,91,59,2,17,0,44,0,1,26,52,17,77,25,2,68,0,0,0,82,4,32,18,4
5700,639,0,0,0,3,3,92,59,2,17,0,44,0,1,26,52,17,77,25,2,68,0,0,0,84,4,32,18,4
5800,644,0,0,0,3,3,92,60,2,17,0,44,0,1,26,52,17,77,26,2,70,0,0,0,85,3,33,18,4
5900,653,0,0,0,3,3,93,63,2,17,0,44,0,1,30,52,17,79,26,2,70,0,0,0,84,3,33,18,4
6000,657,0,0,0,3,3,93,63,2,17,0,44,0,1,30,52,17,83,26,2,70,0,0,0,84,3,33,18,4
6100,654,0,0,0,3,3,93,63,2,17,0,44,0,1,29,52,17,83,25,2,70,0,0,0,83,3,33,18,4
6200,659,0,0,0,3,3,95,63,2,17,0,44,0,1,29,52,17,86,25,2,70,0,0,0,83,2,34,18,4
6300,667,0,0,0,3,3,99,63,2,17,0,44,0,1,31,52,17,86,25,2,72,0,0,0,82,2,35,18,4
6400,673,0,0,0,3,3,100,65,2,17,0,44,0,1,31,52,17,86,26,2,72,0,0,0,84,2,35,18,4
6500,679,0,0,0,3,3,101,66,2,17,0,44,0,1,31,52,17,88,26,2,72,0,0,0,86,2,35,18,4
6600,681,0,0,0,3,3,101,68,2,17,0,44,0,1,31,52,17,91,26,2,70,0,0,0,86,1,35,18,4
6700,688,0,0,0,4,3,101,70,2,17,0,44,0,1,35,52,17,91,26,2,70,0,0,0,86,1,35,18,4
6800,688,0,0,0,4,3,101,72,2,17,0,44,0,1,35,52,17,91,26,2,69,0,0,0,86,1,35,18,3
6900,695,0,0,0,4,3,104,73,2,17,0,43,0,1,35,52,17,92,26,2,71,0,0,0,86,1,36,18,3
7000,698,0,0,0,4,3,105,73,2,17,0,43,0,2,35,52,17,93,27,2,71,0,0,0,86,1,36,17,3
7100,706,0,0,0,4,2,106,74,2,17,0,43,0,2,35,52,17,95,27,2,69,0,0,0,93,1,36,17,3
7200,715,0,0,0,4,2,108,74,2,17,0,43,0,2,35,52,17,96,27,2,72,0,0,0,96,1,36,17,3
7300,717,0,0,0,4,1,108,75,2,17,0,40,0,2,35,52,17,97,27,2,69,0,0,0,102,1,37,17,3
7400,719,0,0,0,4,1,108,77,2,17,0,40,0,2,35,53,18,97,27,2,68,0,0,0,101,1,37,17,3
7500,724,0,0,0,4,1,108,81,2,17,0,40,0,2,35,53,18,99,27,2,67,0,0,0,101,1,38,16,3
7600,729,0,0,0,5,1,110,82,2,17,0,40,0,2,35,53,18,99,28,2,67,0,0,0,101,1,38,16,3
7700,733,0,0,0,5,1,111,82,2,17,0,40,0,2,35,53,18,101,28,2,69,0,0,0,101,0,38,16,3
7800,737,0,0,0,5,1,112,82,2,17,0,40,0,2,35,54,18,101,28,2,69,0,0,0,103,0,38,16,3
7900,743,0,0,0,5,1,113,85,2,17,0,40,0,2,35,54,18,101,29,2,70,0,0,0,104,0,38,16,2
8000,746,0,0,0,5,1,113,85,2,17,0,40,0,2,35,55,17,101,29,2,72,0,0,0,105,0,38,16,2
8100,753,0,0,0,5,1,114,85,2,17,0,40,0,2,35,55,17,104,30,2,73,0,0,0,105,0,39,16,2
8200,759,0,0,0,5,1,113,85,2,17,0,40,0,2,35,55,17,107,31,2,75,0,0,0,105,0,40,16,2
8300,757,0,0,0,2,1,114,85,2,17,0,40,0,3,35,55,12,107,31,2,75,0,0,0,109,0,40,16,2
8400,766,0,0,0,2,0,115,85,2,17,0,40,0,3,35,56,12,107,31,2,77,0,0,0,109,0,46,16,2
8500,769,0,0,0,2,0,115,85,2,17,0,40,0,3,35,57,12,108,33,2,76,0,0,0,109,0,46,16,2
8600,772,0,0,0,3,0,115,87,2,17,0,40,0,3,35,57,12,108,33,2,76,0,0,0,109,0,46,16,2
8700,777,0,0,0,3,0,117,87,2,17,0,40,0,3,35,57,12,109,35,2,76,0,0,0,109,0,46,16,2
8800,783,0,0,0,3,0,117,87,2,17,0,39,0,3,37,57,12,110,36,2,80,0,0,0,108,0,46,16,2
8900,793,0,0,0,3,0,119,87,2,17,0,39,0,3,37,57,12,111,36,2,82,0,0,0,112,0,47,16,2
9000,795,0,0,0,3,0,119,85,2,17,0,39,0,4,37,57,12,111,36,2,82,0,0,0,115,0,47,16,2
9100,798,0,0,0,3,0,120,87,2,17,0,39,0,4,37,57,12,113,36,2,82,0,0,0,113,0,47,16,2
9200,809,0,0,0,3,0,121,87,2,17,0,38,0,4,36,57,18,115,36,2,84,0,0,0,114,0,47,17,2
9300,811,0,0,0,3,0,122,88,2,17,0,37,0,4,38,57,18,115,36,2,84,0,0,0,113,0,48,17,1
9400,821,0,0,0,3,0,122,89,2,17,0,37,0,4,40,58,18,121,36,2,84,0,0,0,113,0,48,17,1
9500,828,0,0,0,3,0,126,89,2,17,0,37,0,4,40,58,18,121,36,2,84,0,0,0,116,0,48,17,1
9600,840,0,0,0,3,0,127,89,2,17,0,37,0,4,40,60,18,122,36,2,86,0,0,0,122,0,48,17,1
9700,845,0,0,0,3,0,128,89,2,17,0,37,0,4,40,60,18,122,36,2,86,0,0,0,126,0,48,17,1
9800,851,0,0,0,3,0,129,89,2,17,0,37,0,4,40,61,18,126,36,2,86,0,0,0,126,0,48,17,1
9900,859,0,0,0,3,0,130,91,2,17,0,39,0,4,40,61,19,126,36,2,86,0,0,0,128,0,48,17,1
10000,872,0,0,0,3,0,131,91,2,17,0,39,0,4,42,62,19,131,36,2,86,0,0,0,132,0,48,17,1
10100,894,0,0,0,3,0,132,92,2,27,0,39,0,4,42,63,25,131,36,2,86,0,0,0,135,0,48,17,1
10200,905,0,0,0,3,0,132,91,2,27,0,39,0,5,42,66,25,131,36,1,90,0,0,0,140,0,48,17,1
10300,904,0,0,0,3,0,133,91,2,27,0,39,0,5,42,67,25,131,37,1,90,0,0,0,136,0,48,17,1
10400,913,0,0,0,3,0,134,93,2,27,0,38,0,5,46,68,25,134,37,1,90,0,0,0,136,0,48,17,0
10500,923,0,0,0,3,0,135,93,2,27,0,38,0,5,46,68,25,135,37,1,90,0,0,0,144,0,48,17,0
10600,921,0,0,0,3,0,135,93,2,27,0,37,0,5,46,69,25,135,37,1,90,0,0,0,142,0,48,17,0
10700,925,0,0,0,3,0,136,93,2,18,0,37,0,5,46,70,25,135,37,2,93,0,0,0,149,0,48,17,0
10800,936,0,0,0,3,0,136,93,2,18,0,37,0,5,48,71,27,136,37,2,97,0,0,0,148,0,48,19,0
10900,938,0,0,0,3,0,138,94,2,18,0,37,0,5,48,73,27,137,37,2,96,0,0,0,145,0,48,19,0
11000,949,0,0,0,3,0,141,95,2,18,0,37,0,6,48,77,28,138,37,2,95,0,0,0,146,0,48,19,0
11100,956,0,0,0,3,0,141,97,2,18,0,37,0,6,50,77,28,139,37,2,95,0,0,0,148,0,48,19,0
11200,968,0,0,0,3,0,141,97,2,18,0,37,0,6,54,79,28,140,37,2,95,0,0,0,150,0,48,22,0
11300,1005,0,0,0,3,0,143,97,2,48,0,37,0,6,54,79,28,142,37,2,95,0,0,0,152,0,49,22,0
11400,1013,0,0,0,3,0,146,97,2,48,0,37,0,7,53,81,28,142,37,2,96,0,0,0,154,0,49,22,0
11500,1026,0,0,0,3,0,148,97,2,48,0,39,0,7,53,81,28,142,37,2,104,0,0,0,155,0,49,22,0
11600,1033,0,0,0,3,0,145,97,2,48,0,39,0,8,53,82,28,142,44,2,104,0,0,0,156,0,49,22,0
11700,1038,0,0,0,3,0,145,99,2,48,0,39,0,8,55,82,29,142,44,2,104,0,0,0,156,0,49,22,0
11800,1042,0,0,0,3,0,143,99,2,48,0,39,0,8,55,82,29,143,45,2,106,0,0,0,158,0,49,22,0
11900,1049,0,0,0,3,0,145,99,2,48,0,39,0,8,55,86,29,143,46,2,106,0,0,0,158,0,49,22,0
12000,1052,0,0,0,3,0,145,101,2,48,0,39,0,8,55,88,29,143,46,2,106,0,0,0,157,0,49,22,0
12100,1055,0,0,0,3,0,145,106,2,48,0,36,0,8,53,88,29,143,46,2,106,0,0,0,160,0,49,22,0
12200,1056,0,0,0,2,0,146,106,2,48,0,32,0,9,53,91,29,143,46,2,106,0,0,0,161,0,49,22,0
12300,1054,0,0,0,2,0,146,105,2,48,0,30,0,9,53,91,29,145,46,2,106,0,0,0,159,0,50,22,0
12400,1058,0,0,0,2,0,146,105,2,48,0,30,0,9,55,91,29,145,47,2,106,0,0,0,160,0,50,22,0
12500,1062,0,0,0,2,0,146,108,2,48,0,30,0,9,57,91,29,145,47,3,104,0,0,0,160,0,50,22,0
12600,1067,0,0,0,2,0,147,108,2,48,0,30,0,9,55,91,30,145,47,3,104,0,0,0,166,0,50,21,0
12700,1076,0,0,0,2,0,149,111,2,48,0,30,0,9,55,93,30,145,47,3,104,0,0,0,168,0,50,21,0
12800,1079,0,0,0,2,0,152,113,2,48,0,28,0,9,55,93,30,145,47,3,104,0,0,0,168,0,50,21,0
12900,1084,0,0,0,2,0,152,113,2,48,0,27,0,10,57,93,30,146,47,3,104,0,0,0,170,0,50,21,0
13000,1081,0,0,0,2,0,152,112,2,47,0,27,0,10,57,93,30,146,47,3,104,0,0,0,168,0,51,21,0
13100,1082,0,0,0,2,0,152,112,2,47,0,27,0,10,57,93,30,146,48,3,103,0,0,0,169,0,51,21,0
13200,1089,0,0,0,2,0,153,112,2,46,0,25,0,10,57,93,30,146,48,3,103,0,0,0,176,0,51,23,0
13300,1100,0,0,0,2,0,153,113,2,46,0,25,0,10,57,94,31,149,49,3,103,0,0,0,180,0,51,23,0
13400,1107,0,0,0,2,0,153,113,2,46,0,25,0,11,57,94,31,149,49,3,105,0,0,0,184,0,51,23,0
13500,1112,0,0,0,2,0,153,114,2,46,0,25,0,11,57,94,32,149,49,3,105,0,0,0,187,0,51,23,0
13600,1124,0,0,0,2,0,153,114,2,46,0,25,0,11,57,94,35,149,49,3,105,0,0,0,196,0,51,23,0
13700,1124,0,0,0,2,0,154,114,2,46,0,25,0,11,57,93,35,149,49,3,105,0,0,0,196,0,51,23,0
13800,1128,0,0,0,2,0,155,114,2,46,0,25,0,11,57,93,35,152,49,3,105,0,0,0,195,0,52,23,0
13900,1137,0,0,0,2,0,155,115,2,46,0,25,0,11,57,93,35,156,49,3,105,0,0,0,197,0,54,23,0
14000,1142,0,0,0,2,0,155,114,2,46,0,25,0,11,59,93,35,159,49,3,105,0,0,0,198,0,54,23,0
14100,1145,0,0,0,2,0,155,115,2,46,0,21,0,11,59,94,35,159,49,3,105,0,0,0,203,0,54,23,0
14200,1155,0,0,0,2,0,155,115,2,46,0,21,0,12,59,94,35,161,49,4,105,0,0,0,210,0,54,22,0
14300,1158,0,0,0,2,0,154,115,2,46,0,21,0,12,57,94,35,162,52,4,105,0,0,0,212,0,54,22,0
14400,1161,0,0,0,2,0,156,114,2,46,0,21,0,12,57,94,35,163,52,4,105,0,0,0,213,0,54,22,0
14500,1158,0,0,0,2,0,154,116,2,46,0,13,0,13,57,94,35,164,52,4,105,0,0,0,216,0,54,22,0
14600,1169,0,0,0,2,0,155,115,2,46,0,13,0,14,57,94,35,164,54,4,109,0,0,0,220,0,54,22,0
14700,1171,0,0,0,2,0,156,115,2,46,0,13,0,14,55,94,35,165,54,4,109,0,0,0,222,0,54,22,0
14800,1169,0,0,0,2,0,156,115,2,46,0,12,0,13,55,95,35,165,54,4,108,0,0,0,222,0,54,22,0
14900,1177,0,0,0,2,0,155,116,2,46,0,16,0,13,57,95,35,165,55,4,108,0,0,0,223,0,54,22,0
15000,1186,0,0,0,2,0,156,119,2,46,0,16,0,13,57,95,35,167,55,4,107,0,0,0,227,0,54,22,0
15100,1186,0,0,0,2,0,155,119,2,46,0,16,0,14,57,96,35,169,55,4,104,0,0,0,227,0,54,22,0
15200,1193,0,0,0,2,0,155,116,2,46,0,16,0,14,57,96,35,168,55,4,106,0,0,0,236,0,54,22,0
15300,1205,0,0,0,2,0,156,117,2,46,0,16,0,14,59,96,35,170,55,4,108,0,0,0,240,0,54,22,0
15400,1209,0,0,0,2,0,157,118,2,46,0,16,0,15,57,96,35,170,54,4,110,0,0,0,242,0,54,22,0
15500,1223,0,0,0,2,0,157,118,2,46,0,20,0,15,61,95,35,174,54,4,108,0,0,0,247,0,54,22,0
15600,1227,0,0,0,2,0,157,117,2,46,0,20,0,15,61,95,35,174,54,4,110,0,0,0,250,0,54,22,0
15700,1234,0,0,0,2,0,157,118,2,46,0,20,0,15,61,95,35,174,55,4,109,0,0,0,256,0,54,22,0
15800,1247,0,0,0,2,0,157,119,2,46,0,20,0,16,63,95,36,174,55,4,109,0,0,0,264,0,54,22,0
15900,1249,0,0,0,2,0,158,121,2,46,0,20,0,16,63,94,36,174,54,4,108,0,0,0,266,0,54,22,0
16000,1259,0,0,0,2,0,157,120,2,46,0,20,0,16,63,94,36,175,54,4,110,0,0,0,275,0,54,22,0
16100,1263,0,0,0,2,0,157,119,2,46,0,20,0,17,65,94,36,177,56,4,107,0,0,0,276,0,54,22,0
16200,1274,0,0,0,2,0,157,122,2,46,0,20,0,18,61,94,36,177,56,4,107,0,0,0,287,0,54,22,0
16300,1285,0,0,0,2,0,155,123,2,46,0,20,0,18,61,95,36,177,57,4,107,0,0,0,297,0,54,22,0
16400,1297,0,0,0,2,0,154,123,2,46,0,20,0,18,61,95,35,178,60,4,110,0,0,0,303,0,55,22,0
16500,1305,0,0,0,2,0,155,122,2,46,0,20,0,19,59,95,35,179,60,4,111,0,0,0,310,0,55,22,0
16600,1314,0,0,0,2,0,155,125,2,46,0,20,0,20,59,95,35,179,59,4,110,0,0,0,318,0,55,21,0
16700,1330,0,0,0,2,0,156,130,2,46,0,20,0,20,61,95,35,180,61,4,110,0,0,0,323,0,55,21,0
16800,1338,0,0,0,2,0,156,130,2,46,0,20,0,20,61,95,35,181,61,4,110,0,0,0,330,0,55,21,0
16900,1348,0,0,0,2,0,155,133,2,46,0,20,0,20,61,96,35,181,62,4,108,0,0,0,337,0,55,22,0
17000,1363,0,0,0,2,0,156,132,2,46,0,20,0,21,61,96,35,181,64,4,107,0,0,0,350,0,56,21,0
17100,1374,0,0,0,2,0,159,132,2,46,0,20,0,21,61,96,35,181,64,4,110,0,0,0,355,0,56,21,0
17200,1375,0,0,0,2,0,159,132,2,46,0,20,0,21,61,96,35,183,64,4,105,0,0,0,359,0,56,21,0
17300,1392,0,0,0,2,0,158,132,2,46,0,20,0,21,67,97,35,184,65,4,105,0,0,0,367,0,57,21,0
17400,1408,0,0,0,1,0,158,135,2,46,0,20,0,23,69,99,35,184,65,4,104,0,0,0,376,0,57,21,0
17500,1417,0,0,0,1,0,157,137,2,46,0,20,0,24,69,101,35,185,65,4,104,0,0,0,379,0,58,21,0
17600,1422,0,0,0,1,0,159,138,2,46,0,20,0,24,69,100,35,186,66,4,104,0,0,0,380,0,58,21,0
17700,1422,0,0,0,1,0,158,138,2,46,0,20,0,24,69,100,34,187,67,4,101,0,0,0,383,0,58,21,0
17800,1434,0,0,0,1,0,159,137,1,46,0,20,0,25,69,101,34,187,66,4,101,0,0,0,394,0,59,21,0
17900,1443,0,0,0,1,0,159,138,1,46,0,20,0,25,65,103,34,188,70,4,101,0,0,0,399,0,59,21,0
18000,1446,0,0,0,1,0,158,138,1,46,0,20,0,25,67,103,34,186,70,4,103,0,0,0,402,0,59,20,0
18100,1463,0,0,0,1,0,159,137,1,46,0,20,0,25,67,106,34,184,70,4,105,0,0,0,416,0,59,20,0
18200,1467,0,0,0,1,0,160,138,1,46,0,20,0,25,66,106,34,183,70,4,104,0,0,0,421,0,59,20,0
18300,1490,0,0,0,1,0,161,139,2,46,0,20,0,27,69,106,34,183,70,4,104,0,0,0,436,0,59,20,0
18400,1506,0,0,0,1,0,160,140,2,46,0,20,0,27,69,107,34,185,69,4,106,0,0,0,448,0,59,20,0
18500,1519,0,0,0,1,0,158,143,2,46,0,20,0,27,69,109,34,186,71,4,106,0,0,0,455,0,59,20,0
18600,1530,0,0,0,1,0,158,143,2,46,0,20,0,28,69,109,34,187,73,4,106,0,0,0,462,0,59,20,0
18700,1538,0,0,0,1,0,160,143,2,46,0,20,0,28,73,110,34,187,73,4,105,0,0,0,464,0,59,20,0
18800,1543,0,0,0,1,0,161,143,2,46,0,20,0,28,73,111,33,187,73,4,105,0,0,0,468,0,59,20,0
18900,1551,0,0,0,1,0,161,143,1,46,0,20,0,28,73,111,34,185,73,4,104,0,0,0,478,0,59,21,0
19000,1562,0,0,0,1,0,161,144,1,46,0,20,0,29,75,111,34,185,73,4,104,0,0,0,485,0,59,21,0
19100,1568,0,0,0,1,0,160,144,1,46,0,20,0,30,75,111,34,182,74,4,99,0,0,0,498,0,59,21,0
19200,1571,0,0,0,1,0,159,143,1,46,0,20,0,30,75,111,34,182,74,4,99,0,0,0,503,0,59,21,0
19300,1575,0,0,0,1,0,164,145,1,46,0,20,0,30,75,113,34,180,74,4,99,0,0,0,500,0,59,21,0
19400,1593,0,0,0,1,0,165,145,2,46,0,20,0,28,77,113,35,181,75,4,99,0,0,0,513,0,59,21,0
19500,1610,0,0,0,1,0,165,146,2,46,0,20,0,28,77,113,35,181,76,4,98,0,0,0,529,0,59,21,0
19600,1628,0,0,0,1,0,164,146,2,46,0,20,0,29,77,114,35,181,76,4,98,0,0,0,545,0,60,21,0
19700,1644,0,0,0,1,0,163,147,2,46,0,20,0,29,77,117,35,183,78,4,98,0,0,0,554,0,60,21,0
19800,1642,0,0,0,1,0,161,147,2,46,0,20,0,30,77,115,35,183,78,4,97,0,0,0,560,0,56,21,0
19900,1664,0,0,0,1,0,164,147,2,46,0,20,0,30,79,116,35,182,78,4,97,0,0,0,577,0,56,21,0
20000,1678,0,0,0,1,0,165,149,1,46,0,20,0,30,79,117,35,180,80,4,97,0,0,0,588,0,56,21,0
20100,1673,0,0,0,1,0,164,149,1,30,0,20,0,31,79,115,35,177,80,4,97,0,0,0,603,0,57,21,0
20200,1682,0,0,0,1,0,163,148,1,30,0,20,0,31,81,114,35,179,78,4,99,0,0,0,611,0,57,21,0
20300,1701,0,0,0,1,0,165,148,1,30,0,20,0,31,81,116,35,178,78,5,99,0,0,0,626,0,57,21,0
20400,1708,0,0,0,1,0,164,147,1,30,0,20,0,31,81,118,35,177,77,5,99,0,0,0,635,0,57,21,0
20500,1718,0,0,0,1,0,165,147,2,30,0,20,0,31,81,118,34,177,77,5,98,0,0,0,644,0,58,21,0
20600,1718,0,0,0,1,0,164,147,2,30,0,20,0,32,81,118,34,170,77,5,98,0,0,0,651,0,58,21,0
20700,1724,0,0,0,1,0,165,147,2,30,0,20,0,32,81,119,35,170,76,5,97,0,0,0,656,0,58,21,0
20800,1737,0,0,0,1,0,165,148,2,30,0,20,0,32,78,118,35,172,78,5,95,0,0,0,670,0,58,21,0
20900,1764,0,0,0,1,0,163,148,1,30,0,20,0,33,78,119,35,175,78,4,99,0,0,0,692,0,58,21,0
21000,1778,0,0,0,1,0,161,149,1,30,0,20,0,33,80,122,35,175,78,4,99,0,0,0,701,0,58,22,0
21100,1795,0,0,0,1,0,160,150,1,30,0,20,0,33,80,122,38,176,77,4,99,0,0,0,714,0,59,22,0
21200,1792,0,0,0,1,0,159,149,1,30,0,20,0,35,79,119,38,172,77,2,99,0,0,0,722,0,58,22,0
21300,1765,0,0,0,1,0,158,149,1,0,0,20,0,35,80,120,38,171,76,2,99,0,0,0,727,0,57,22,0
21400,1775,0,0,0,1,0,159,150,2,0,0,20,0,37,78,120,38,173,76,2,99,0,0,0,732,0,57,22,0
21500,1793,0,0,0,1,0,159,152,2,0,0,20,0,37,78,121,38,172,76,2,99,0,0,0,749,0,57,21,0
21600,1797,0,0,0,1,0,159,150,2,0,0,20,0,37,78,123,38,171,75,2,101,0,0,0,752,0,57,22,0
21700,1808,0,0,0,1,0,158,150,2,0,0,20,0,38,78,123,38,171,73,2,100,0,0,0,765,0,58,22,0
21800,1835,0,0,0,1,0,158,151,1,0,0,20,0,39,78,123,38,174,74,2,99,0,0,0,790,0,56,22,0
21900,1843,0,0,0,1,0,157,149,1,0,0,20,0,39,77,118,38,176,75,2,100,0,0,0,805,0,54,22,0
22000,1858,0,0,0,1,0,157,150,1,0,0,20,0,39,75,120,38,178,73,2,99,0,0,0,821,0,54,21,0
22100,1890,0,0,0,1,0,158,150,1,0,0,22,0,39,75,122,38,176,73,3,101,0,0,0,846,0,54,22,0
22200,1914,0,0,0,1,0,158,150,1,0,0,22,0,39,75,125,38,179,76,3,98,0,0,0,863,0,55,22,0
22300,1934,0,0,0,1,0,157,149,2,0,0,22,0,39,75,126,38,181,75,3,98,0,0,0,881,0,56,22,0
