tick,entity_total,Arctic Fox,Bear,Boar,Camel,Crocodile,Deer,Elk,Faeling,Fish,Fox,Frog,Hawk,Jaguar,Lizard,Monkey,Musk Ox,Parrot,Penguin,Polar Bear,Rabbit,Scorpion,Sectid,Shark,Shroomer,Snake,Tapir,Turtle,Wolf,stat_total,stat_Arctic Fox,stat_Bear,stat_Boar,stat_Camel,stat_Crocodile,stat_Deer,stat_Elk,stat_Faeling,stat_Fish,stat_Fox,stat_Frog,stat_Hawk,stat_Jaguar,stat_Lizard,stat_Monkey,stat_Musk Ox,stat_Parrot,stat_Penguin,stat_Polar Bear,stat_Rabbit,stat_Scorpion,stat_Sectid,stat_Shark,stat_Shroomer,stat_Snake,stat_Tapir,stat_Turtle,stat_Wolf
11000,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,20,0,0,22,0,0,0,0,0,0,0,0,6218,968,0,0,1220,0,630,811,1,0,2,0,1072,0,0,2,560,0,0,0,0,0,112,0,0,63,17,18,742
11100,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,20,0,0,22,0,0,0,0,0,0,0,0,6255,979,0,0,1232,0,600,817,1,0,2,0,1068,0,0,3,590,0,0,0,0,0,105,0,0,66,14,18,760
11200,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,20,0,0,22,0,0,0,0,0,0,0,0,6370,987,0,0,1253,0,594,861,1,0,2,0,1058,0,0,2,608,0,0,0,0,0,110,0,0,78,16,18,782
11300,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,20,0,0,22,0,0,0,0,0,0,0,0,6439,1000,0,0,1269,0,581,838,1,0,2,0,1087,0,0,2,605,1,0,0,0,0,100,0,0,82,15,18,838
11400,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,19,0,0,22,0,0,0,0,0,0,0,0,6407,983,0,0,1281,0,591,797,1,0,2,0,1076,0,0,2,602,2,0,0,0,0,103,0,0,86,17,19,845
11500,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,19,0,0,22,0,0,0,0,0,0,0,0,6438,976,0,0,1323,0,602,788,1,0,2,0,1065,0,0,2,596,2,0,0,0,0,98,0,0,83,17,18,865
11600,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,19,0,0,22,0,0,0,0,0,0,0,0,6412,978,0,0,1307,0,597,800,1,0,2,0,1064,0,0,2,588,1,0,0,0,0,89,0,0,88,16,17,862
11700,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,19,0,0,22,0,0,0,0,0,0,0,0,6462,987,0,0,1329,0,592,819,1,0,2,0,1050,0,0,1,587,1,0,0,0,0,110,0,0,97,16,17,853
11800,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,19,0,0,22,0,0,0,0,0,0,0,0,6487,1002,0,0,1350,0,595,854,1,0,2,0,1037,0,0,1,590,0,0,0,0,0,97,0,0,107,16,15,820
11900,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,18,0,0,22,0,0,0,0,0,0,0,0,6659,1022,0,0,1387,0,605,887,1,0,2,0,1074,0,0,1,603,1,0,0,0,0,103,0,0,120,17,15,821
12000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,18,0,0,21,0,0,0,0,0,0,0,0,6679,1054,0,0,1371,0,587,851,1,0,2,0,1087,0,0,2,606,1,0,0,0,0,102,0,0,117,19,15,864
12100,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,18,0,0,21,0,0,0,0,0,0,0,0,6647,1025,0,0,1356,0,576,801,1,0,2,0,1113,0,0,3,626,0,0,0,0,0,91,0,0,117,19,18,899
12200,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,19,0,0,21,0,0,0,0,0,0,0,0,6570,979,0,0,1377,0,583,789,1,0,2,0,1076,0,0,2,634,0,0,0,0,0,92,0,0,114,19,18,884
12300,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,19,0,0,21,0,0,0,0,0,0,0,0,6599,960,0,0,1404,0,587,789,1,0,2,0,1072,0,0,2,645,0,0,0,0,0,100,0,0,119,18,18,882
12400,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,19,0,0,20,0,0,0,0,0,0,0,0,6675,965,0,0,1376,0,621,824,1,0,2,0,1071,0,0,2,638,0,0,0,1,0,109,0,0,130,18,19,898
12500,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,19,0,0,20,0,0,0,0,0,0,0,0,6756,987,0,0,1367,0,637,845,1,0,2,0,1088,0,0,2,620,0,0,0,1,0,103,0,0,141,16,18,928
12600,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,19,0,0,20,0,0,0,0,0,0,0,0,6854,1003,0,0,1377,0,633,864,1,0,2,0,1105,0,0,1,622,0,0,0,1,0,107,0,0,149,15,18,956
12700,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,19,0,0,20,0,0,0,0,0,0,0,0,6812,967,0,0,1400,0,599,828,1,0,2,0,1111,0,0,1,624,0,0,0,1,0,108,0,0,156,16,18,980
12800,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,19,0,0,20,0,0,0,0,0,0,0,0,6678,944,0,0,1405,0,571,779,1,0,2,0,1081,0,0,1,653,0,0,0,1,0,110,0,0,155,16,18,941
12900,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,19,0,0,20,0,0,0,0,0,0,0,0,6598,906,0,0,1420,0,580,754,1,0,2,0,1065,0,0,1,679,0,0,0,0,0,97,0,0,154,17,18,904
13000,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,19,0,0,20,0,0,0,0,0,0,0,0,6660,912,0,0,1419,0,586,816,1,0,2,0,1048,0,0,1,679,0,0,0,0,0,101,0,0,160,17,18,900
13100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,19,0,0,20,0,0,0,0,0,0,0,0,6771,926,0,0,1431,0,598,853,1,0,2,0,1043,0,0,2,671,0,0,0,0,0,119,0,0,175,17,18,915
13200,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,19,0,0,19,0,0,0,0,0,0,0,0,6964,968,0,0,1469,0,604,882,1,0,2,0,1080,0,0,1,662,0,0,0,2,0,119,0,0,201,18,16,939
13300,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,19,0,0,19,0,0,0,0,0,0,0,0,7103,990,0,0,1451,0,627,840,1,0,2,0,1117,0,0,1,676,0,0,0,2,0,139,0,0,221,17,15,1004
13400,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,20,0,0,19,0,0,0,0,0,0,0,0,7118,957,0,0,1473,0,621,802,1,0,2,0,1141,0,0,1,679,0,0,0,1,0,139,0,0,241,16,13,1031
13500,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,20,0,0,21,0,0,0,0,0,0,0,0,6991,898,0,0,1471,0,617,785,1,0,2,0,1089,0,0,2,687,0,0,0,1,0,150,0,0,256,17,15,1000
13600,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,20,0,0,21,0,0,0,0,0,0,0,0,6879,839,0,0,1473,0,610,790,1,0,1,0,1027,0,0,2,705,0,0,0,1,0,127,0,0,282,19,15,987
13700,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,20,0,0,21,0,0,0,0,0,0,0,0,6861,835,0,0,1481,0,604,821,1,0,1,0,1010,0,0,1,706,0,0,0,1,0,106,0,0,279,18,17,980
13800,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,21,0,0,0,0,0,0,0,0,6947,844,0,0,1483,0,625,829,1,0,1,0,1019,0,0,1,715,0,0,0,1,0,104,0,0,282,19,17,1006
13900,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,22,0,0,21,0,0,0,0,0,0,0,0,6985,868,0,0,1466,0,616,818,1,0,1,0,1012,0,0,1,715,0,0,0,0,0,110,0,0,299,18,16,1044
14000,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,22,0,0,21,0,0,0,0,0,0,0,0,7055,899,0,0,1464,0,602,822,1,0,1,0,1036,0,0,2,717,0,0,0,0,0,100,0,0,327,18,16,1050
14100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,21,0,0,21,0,0,0,0,0,0,0,0,7125,888,0,0,1463,0,613,844,1,0,1,0,1015,0,0,3,757,1,0,0,0,0,102,0,0,358,18,16,1045
14200,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,21,0,0,21,0,0,0,0,0,0,0,0,7070,856,0,0,1468,0,610,854,1,0,1,0,995,0,0,2,756,1,0,0,0,0,89,0,0,382,17,17,1021
14300,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,21,0,0,20,0,0,0,0,0,0,0,0,7132,844,0,0,1511,0,607,835,1,0,1,0,994,0,0,2,756,0,0,0,1,0,100,0,0,413,18,17,1032
14400,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,21,0,0,20,0,0,0,0,0,0,0,0,7059,839,0,0,1465,0,611,793,1,0,1,0,988,0,0,2,754,1,0,0,1,0,94,0,0,442,19,17,1031
14500,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,22,0,0,20,0,0,0,0,0,0,0,0,6956,808,0,0,1458,0,575,790,1,0,1,0,961,0,0,2,754,2,0,0,1,0,95,0,0,459,17,18,1014
14600,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,23,0,0,20,0,0,0,0,0,0,0,0,6925,772,0,0,1478,0,587,799,1,0,1,0,915,0,0,1,729,1,0,0,1,0,107,0,0,458,18,17,1040
14700,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,23,0,0,20,0,0,0,0,0,0,0,0,6994,753,0,0,1483,0,602,832,1,0,1,0,907,0,0,1,743,1,0,0,1,0,111,0,0,460,18,17,1063
14800,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,24,0,0,20,0,0,0,0,0,0,0,0,7099,755,0,0,1479,0,627,857,1,0,1,0,899,0,0,1,743,0,0,0,0,0,121,0,0,484,18,16,1097
14900,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,24,0,0,20,0,0,0,0,0,0,0,0,7146,777,0,0,1475,0,608,832,1,0,1,0,903,0,0,1,763,0,0,0,0,0,128,0,0,517,16,15,1109
15000,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,24,0,0,21,0,0,0,0,0,0,0,0,7074,781,0,0,1469,0,572,822,1,0,1,0,880,0,0,1,757,0,0,0,3,0,107,0,0,558,15,15,1092
15100,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,25,0,0,19,0,0,0,0,0,0,0,0,7040,747,0,0,1464,0,600,818,1,0,1,0,855,0,0,1,785,0,0,0,3,0,71,0,0,614,15,15,1050
15200,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,25,0,0,17,0,0,0,0,0,0,0,0,7142,734,0,0,1467,0,616,821,1,0,1,0,867,0,0,1,806,0,0,0,2,0,70,0,0,666,16,14,1060
15300,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,25,0,0,17,0,0,0,0,0,0,0,0,7201,725,0,0,1489,0,616,828,1,0,1,0,862,0,0,1,814,0,0,0,2,0,77,0,0,668,17,16,1084
15400,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,25,0,0,17,0,0,0,0,0,0,0,0,7155,691,0,0,1463,0,607,814,1,0,1,0,873,0,0,1,809,1,0,0,1,0,91,0,0,669,18,15,1100
15500,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,25,0,0,17,0,0,0,0,0,0,0,0,7129,699,0,0,1452,0,601,812,1,0,1,0,874,0,0,2,793,2,0,0,1,0,98,0,0,679,18,16,1080
15600,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,24,0,0,17,0,0,0,0,0,0,0,0,7028,706,0,0,1467,0,607,819,1,0,1,0,827,0,0,2,765,2,0,0,1,0,86,0,0,674,19,16,1035
15700,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,24,0,0,17,0,0,0,0,0,0,0,0,7147,721,0,0,1470,0,610,861,1,0,1,0,859,0,0,2,756,1,0,0,1,0,74,0,0,720,18,17,1035
15800,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,17,0,0,0,0,0,0,0,0,7267,732,0,0,1464,0,633,865,1,0,1,0,874,0,0,1,764,2,0,0,3,0,75,0,0,769,18,17,1048
15900,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,23,0,0,17,0,0,0,0,0,0,0,0,7298,739,0,0,1476,0,634,826,1,0,1,0,864,0,0,2,780,2,0,0,3,0,83,0,0,807,17,18,1045
16000,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,16,0,0,0,0,0,0,0,0,7206,711,0,0,1465,0,614,787,1,0,1,0,856,0,0,2,774,1,0,0,2,0,86,0,0,806,19,17,1064
16100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,15,0,0,0,0,0,0,0,0,7055,683,0,0,1450,0,587,802,1,0,1,0,814,0,0,2,772,2,0,0,1,0,85,0,0,809,18,16,1012
16200,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,22,0,0,15,0,0,0,0,0,0,0,0,6960,660,0,0,1474,0,576,815,1,0,1,0,766,0,0,2,779,3,0,0,1,0,76,0,0,823,19,16,948
16300,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,22,0,0,14,0,0,0,0,0,0,0,0,7092,685,0,0,1482,0,620,836,1,0,1,0,752,0,0,2,813,1,0,0,2,0,65,0,0,866,18,16,932
16400,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,22,0,0,13,0,0,0,0,0,0,0,0,7189,711,0,0,1470,0,628,828,1,0,1,0,762,0,0,2,813,1,0,0,3,0,70,0,0,925,16,17,941
16500,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,22,0,0,13,0,0,0,0,0,0,0,0,7308,755,0,0,1467,0,634,802,1,0,1,0,788,0,0,3,784,1,0,0,3,0,75,0,0,981,16,19,978
16600,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,21,0,0,13,0,0,0,0,0,0,0,0,7241,733,0,0,1449,0,615,811,1,0,1,0,778,0,0,2,759,2,0,0,3,0,68,0,0,1007,15,18,979
16700,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,23,0,0,13,0,0,0,0,0,0,0,0,7117,663,0,0,1473,0,615,828,1,0,1,0,750,0,0,2,763,2,0,0,3,0,66,0,0,971,16,18,945
16800,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,22,0,0,13,0,0,0,0,0,0,0,0,7141,630,0,0,1518,0,595,852,1,0,1,0,737,0,0,3,777,3,0,0,2,0,63,0,0,972,16,17,954
16900,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,21,0,0,13,0,0,0,0,0,0,0,0,7159,634,0,0,1460,0,629,876,1,0,1,0,710,0,0,4,812,2,0,0,1,0,75,0,0,999,17,17,921
17000,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,21,0,0,17,0,0,0,0,0,0,0,0,7231,631,0,0,1453,0,644,869,1,0,1,0,734,0,0,5,812,0,0,0,2,0,69,0,0,1059,18,18,915
17100,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,19,0,0,15,0,0,0,0,0,0,0,0,7266,653,0,0,1447,0,651,824,1,0,1,0,744,0,0,4,811,3,0,0,2,0,65,0,0,1094,19,17,930
17200,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,19,0,0,15,0,0,0,0,0,0,0,0,7296,682,0,0,1488,0,644,781,1,0,1,0,745,0,0,3,800,1,0,0,2,0,64,0,0,1139,20,16,909
17300,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,19,0,0,15,0,0,0,0,0,0,0,0,7193,687,0,0,1475,0,612,771,1,0,1,0,722,0,0,2,805,1,0,0,1,0,52,0,0,1155,18,16,874
17400,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,19,0,0,15,0,0,0,0,0,0,0,0,7144,700,0,0,1464,0,604,792,1,0,1,0,687,0,0,2,798,0,0,0,1,0,47,0,0,1175,18,17,837
17500,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,19,0,0,15,0,0,0,0,0,0,0,0,7139,683,0,0,1465,0,602,823,1,0,1,0,700,0,0,3,806,0,0,0,1,0,58,0,0,1152,17,17,810
17600,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,19,0,0,15,0,0,0,0,0,0,0,0,7193,681,0,0,1480,0,609,830,1,0,1,0,701,0,0,2,810,0,0,0,1,0,73,0,0,1162,17,17,808
17700,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,19,0,0,15,0,0,0,0,0,0,0,0,7237,686,0,0,1470,0,627,857,1,0,1,0,716,0,0,1,802,0,0,0,1,0,73,0,0,1176,17,17,792
17800,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,27,0,0,15,0,0,0,0,0,0,0,0,7231,694,0,0,1460,0,650,849,1,0,1,0,700,0,0,2,801,1,0,0,0,0,58,0,0,1227,18,19,750
17900,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,26,0,0,15,0,0,0,0,0,0,0,0,7251,709,0,0,1485,0,649,810,1,0,1,0,696,0,0,2,811,3,0,0,0,0,55,0,0,1282,17,18,712
18000,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,25,0,0,15,0,0,0,0,0,0,0,0,7302,728,0,0,1507,0,632,799,1,0,1,0,692,0,0,2,822,4,0,0,0,0,55,0,0,1314,17,19,709
18100,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,25,0,0,15,0,0,0,0,0,0,0,0,7325,695,0,0,1451,0,639,820,1,0,1,0,706,0,0,3,852,1,0,0,0,0,61,0,0,1322,17,21,735
18200,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,25,0,0,15,0,0,0,0,0,0,0,0,7265,673,0,0,1444,0,638,815,1,0,1,0,698,0,0,2,845,0,0,0,0,0,67,0,0,1319,16,19,727
18300,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,15,0,0,0,0,0,0,0,0,7257,665,0,0,1452,0,630,816,1,0,1,0,695,0,0,3,840,0,0,0,0,0,54,0,0,1343,17,18,722
18400,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,23,0,0,15,0,0,0,0,0,0,0,0,7317,692,0,0,1477,0,646,831,1,0,1,0,672,0,0,4,835,1,0,0,0,0,47,0,0,1386,18,20,686
18500,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,23,0,0,14,0,0,0,0,0,0,0,0,7359,711,0,0,1477,0,638,816,1,0,1,0,693,0,0,3,833,0,0,0,1,0,43,0,0,1446,18,20,658
18600,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,23,0,0,14,0,0,0,0,0,0,0,0,7424,749,0,0,1490,0,662,816,1,0,1,0,670,0,0,3,812,0,0,0,1,0,46,0,0,1485,18,18,652
18700,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,23,0,0,14,0,0,0,0,0,0,0,0,7444,738,0,0,1477,0,657,830,1,0,1,0,670,0,0,3,822,0,0,0,1,0,49,0,0,1502,18,18,657
18800,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,23,0,0,14,0,0,0,0,0,0,0,0,7421,726,0,0,1476,0,627,835,1,0,1,0,650,0,0,3,848,0,0,0,1,0,48,0,0,1525,17,19,644
18900,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,23,0,0,14,0,0,0,0,0,0,0,0,7304,702,0,0,1456,0,611,828,1,0,1,0,626,0,0,3,855,0,0,0,1,0,38,0,0,1537,17,18,610
19000,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,14,0,0,0,0,0,0,0,0,7214,703,0,0,1469,0,615,816,1,0,1,0,600,0,0,3,840,0,0,0,1,0,44,0,0,1514,17,18,572
19100,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,14,0,0,0,0,0,0,0,0,7181,693,0,0,1501,0,635,807,1,0,1,0,579,0,0,3,833,0,0,0,0,0,41,0,0,1490,17,19,561
19200,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,14,0,0,0,0,0,0,0,0,7173,698,0,0,1466,0,648,809,1,0,1,0,597,0,0,3,820,0,0,0,0,0,42,0,0,1490,18,18,562
19300,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,14,0,0,0,0,0,0,0,0,7243,736,0,0,1463,0,649,799,1,0,1,0,608,0,0,3,799,0,0,0,0,0,51,0,0,1516,17,18,582
19400,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,14,0,0,0,0,0,0,0,0,7315,759,0,0,1471,0,648,828,1,0,1,0,591,0,0,1,821,0,0,0,0,0,51,0,0,1529,18,18,578
19500,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,13,0,0,0,0,0,0,0,0,7350,758,0,0,1492,0,643,827,1,0,1,0,573,0,0,1,836,0,0,0,2,0,39,0,0,1551,17,18,591
19600,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,13,0,0,0,0,0,0,0,0,7371,747,0,0,1461,0,651,849,1,0,1,0,578,0,0,1,868,0,0,0,2,0,40,0,0,1583,18,19,552
19700,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,13,0,0,0,0,0,0,0,0,7384,729,0,0,1475,0,676,819,1,0,1,0,616,0,0,1,856,0,0,0,1,0,50,0,0,1583,19,18,539
19800,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,23,0,0,13,0,0,0,0,0,0,0,0,7405,733,0,0,1468,0,668,825,1,0,1,0,632,0,0,1,845,0,0,0,1,0,52,0,0,1585,20,18,555
19900,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,13,0,0,0,0,0,0,0,0,7426,743,0,0,1464,0,654,838,1,0,1,0,651,0,0,2,835,0,0,0,1,0,52,0,0,1596,18,20,550
20000,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,13,0,0,0,0,0,0,0,0,7384,722,0,0,1477,0,643,857,1,0,1,0,620,0,0,2,824,0,0,0,1,0,54,0,0,1598,17,20,547
20100,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,22,0,0,13,0,0,0,0,0,0,0,0,7328,711,0,0,1487,0,635,841,1,0,1,0,595,0,0,1,820,2,0,0,1,0,63,0,0,1610,19,20,521
20200,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,21,0,0,13,0,0,0,0,0,0,0,0,7254,704,0,0,1464,0,628,805,1,0,1,0,587,0,0,1,851,3,0,0,1,0,56,0,0,1609,19,20,504
20300,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,21,0,0,13,0,0,0,0,0,0,0,0,7292,718,0,0,1481,0,651,811,1,0,1,0,591,0,0,3,861,3,0,0,1,0,55,0,0,1581,18,23,493
20400,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,23,0,0,16,0,0,0,0,0,0,0,0,7347,723,0,0,1489,0,677,840,1,0,1,0,588,0,0,3,852,5,0,0,1,0,50,0,0,1569,18,21,509
20500,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,23,0,0,16,0,0,0,0,0,0,0,0,7395,741,0,0,1461,0,690,836,1,0,1,0,632,0,0,3,850,2,0,0,1,0,43,0,0,1566,19,22,527
20600,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,22,0,0,16,0,0,0,0,0,0,0,0,7484,757,0,0,1487,0,697,816,1,0,1,0,677,0,0,3,841,3,0,0,1,0,40,0,0,1558,18,23,561
20700,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,22,0,0,15,0,0,0,0,0,0,0,0,7453,774,0,0,1477,0,673,827,1,0,1,0,693,0,0,4,827,2,0,0,1,0,41,0,0,1523,19,22,568
20800,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,22,0,0,15,0,0,0,0,0,0,0,0,7278,741,0,0,1458,0,632,825,1,0,1,0,655,0,0,4,857,1,0,0,1,0,42,0,0,1490,17,22,531
20900,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,22,0,0,15,0,0,0,0,0,0,0,0,7235,740,0,0,1455,0,642,823,1,0,1,0,656,0,0,5,861,1,0,0,1,0,41,0,0,1465,17,21,505
21000,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,21,0,0,15,0,0,0,0,0,0,0,0,7275,720,0,0,1487,0,653,828,1,0,1,0,644,0,0,6,870,3,0,0,0,0,53,0,0,1458,19,19,513
21100,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,21,0,0,15,0,0,0,0,0,0,0,0,7390,721,0,0,1486,0,651,826,1,0,1,0,685,0,0,3,887,1,0,0,0,0,57,0,0,1490,18,20,543
21200,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,21,0,0,14,0,0,0,0,0,0,0,0,7368,708,0,0,1447,0,659,817,1,0,1,0,727,0,0,3,866,2,0,0,1,0,38,0,0,1516,18,21,543
21300,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,20,0,0,14,0,0,0,0,0,0,0,0,7359,705,0,0,1461,0,680,815,1,0,1,0,754,0,0,3,827,3,0,0,1,0,31,0,0,1480,19,23,555
21400,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,25,0,0,14,0,0,0,0,0,0,0,0,7257,716,0,0,1475,0,686,817,1,0,1,0,724,0,0,3,810,3,0,0,1,0,27,0,0,1432,19,21,521
21500,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,23,0,0,14,0,0,0,0,0,0,0,0,7231,745,0,0,1468,0,663,833,1,0,1,0,729,0,0,3,820,3,0,0,1,0,32,0,0,1410,19,21,482
21600,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,23,0,0,14,0,0,0,0,0,0,0,0,7192,768,0,0,1460,0,618,817,1,0,1,0,728,0,0,3,834,2,0,0,1,0,36,0,0,1405,19,20,479
21700,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,22,0,0,14,0,0,0,0,0,0,0,0,7154,737,0,0,1490,0,611,809,1,0,1,0,717,0,0,4,852,2,0,0,1,0,49,0,0,1368,18,20,474
21800,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,22,0,0,15,0,0,0,0,0,0,0,0,7174,702,0,0,1488,0,618,804,1,0,1,0,727,0,0,1,889,1,0,0,1,0,43,0,0,1374,16,20,488
21900,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,21,0,0,15,0,0,0,0,0,0,0,0,7214,678,0,0,1442,0,642,824,1,0,1,0,741,0,0,3,871,2,0,0,1,0,40,0,0,1414,18,21,515
22000,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,21,0,0,16,0,0,0,0,0,0,0,0,7413,677,0,0,1452,0,680,846,1,0,1,0,784,0,0,4,861,2,0,0,2,0,40,0,0,1494,17,22,530
